,年份,始发城市,始发城市所属省份,始发城市代码,终点城市,终点城市所属省份,终点城市代码,年度迁徙意愿指数,年度实际迁徙指数
522306,2022.0,上海,上海市,310000.0,天门,湖北省,429006.0,2.093333333,0.241111111
522307,2022.0,上海,上海市,310000.0,太原,山西省,140100.0,32.34805556,1.5475
522308,2022.0,上海,上海市,310000.0,威海,山东省,371000.0,47.79861111,3.101944444
522309,2022.0,上海,上海市,310000.0,娄底,湖南省,431300.0,4.881666667,0.594722222
522310,2022.0,上海,上海市,310000.0,孝感,湖北省,420900.0,22.81888889,2.396666667
522311,2022.0,上海,上海市,310000.0,宁德,福建省,350900.0,71.7,11.17722222
522314,2022.0,上海,上海市,310000.0,安康,陕西省,610900.0,8.848611111,0.766666667
522315,2022.0,上海,上海市,310000.0,安阳,河南省,410500.0,29.87583333,2.210277778
522316,2022.0,上海,上海市,310000.0,安顺,贵州省,520400.0,2.015,0.194444444
522317,2022.0,上海,上海市,310000.0,定西,甘肃省,621100.0,2.881944444,0.259444444
522318,2022.0,上海,上海市,310000.0,宜宾,四川省,511500.0,12.7775,1.02
522319,2022.0,上海,上海市,310000.0,宜昌,湖北省,420500.0,30.95111111,2.579722222
522320,2022.0,上海,上海市,310000.0,宜春,江西省,360900.0,60.21638889,6.794722222
522321,2022.0,上海,上海市,310000.0,宝鸡,陕西省,610300.0,4.581666667,0.308333333
522323,2022.0,上海,上海市,310000.0,宿州,安徽省,341300.0,164.3336111,21.84555556
522324,2022.0,上海,上海市,310000.0,宿迁,江苏省,321300.0,186.9319444,34.06916667
522325,2022.0,上海,上海市,310000.0,岳阳,湖南省,430600.0,25.42416667,2.658055556
522326,2022.0,上海,上海市,310000.0,巴中,四川省,511900.0,42.36555556,4.276666667
522328,2022.0,上海,上海市,310000.0,常德,湖南省,430700.0,17.23777778,1.594722222
522329,2022.0,上海,上海市,310000.0,平凉,甘肃省,620800.0,1.735,0.144166667
522330,2022.0,上海,上海市,310000.0,平顶山,河南省,410400.0,31.43666667,2.764444444
522331,2022.0,上海,上海市,310000.0,广元,四川省,510800.0,7.1375,0.658333333
522332,2022.0,上海,上海市,310000.0,广安,四川省,511600.0,3.735833333,0.397222222
522333,2022.0,上海,上海市,310000.0,广州,广东省,440100.0,167.9783333,10.08361111
522334,2022.0,上海,上海市,310000.0,庆阳,甘肃省,621000.0,4.717222222,0.339444444
522335,2022.0,上海,上海市,310000.0,廊坊,河北省,131000.0,26.54944444,2.806944444
522336,2022.0,上海,上海市,310000.0,延安,陕西省,610600.0,0.141111111,0.011388889
522337,2022.0,上海,上海市,310000.0,延边朝鲜族,吉林省,222400.0,0.326944444,0.011388889
522338,2022.0,上海,上海市,310000.0,开封,河南省,410200.0,39.66611111,3.806944444
522339,2022.0,上海,上海市,310000.0,张家口,河北省,130700.0,2.671111111,0.173611111
522340,2022.0,上海,上海市,310000.0,张家界,湖南省,430800.0,3.348333333,0.201111111
522341,2022.0,上海,上海市,310000.0,徐州,江苏省,320300.0,211.0905556,27.80027778
522342,2022.0,上海,上海市,310000.0,德州,山东省,371400.0,24.2025,2.814722222
522343,2022.0,上海,上海市,310000.0,德阳,四川省,510600.0,2.864444444,0.304444444
522344,2022.0,上海,上海市,310000.0,忻州,山西省,140900.0,1.018333333,0.068055556
522345,2022.0,上海,上海市,310000.0,怀化,湖南省,431200.0,9.490833333,0.856111111
522346,2022.0,上海,上海市,310000.0,恩施土家族苗族,湖北省,422800.0,28.08888889,1.843611111
522347,2022.0,上海,上海市,310000.0,惠州,广东省,441300.0,26.1,1.279166667
522348,2022.0,上海,上海市,310000.0,成都,四川省,510100.0,181.7816667,7.2525
522350,2022.0,上海,上海市,310000.0,承德,河北省,130800.0,0.581944444,0.061111111
522351,2022.0,上海,上海市,310000.0,抚州,江西省,361000.0,70.64,13.175
522352,2022.0,上海,上海市,310000.0,抚顺,辽宁省,210400.0,0.024722222,0.003055556
522353,2022.0,上海,上海市,310000.0,拉萨,西藏自治区,540100.0,40.55972222,0.863888889
522354,2022.0,上海,上海市,310000.0,揭阳,广东省,445200.0,5.9075,0.519722222
522355,2022.0,上海,上海市,310000.0,文山壮族苗族,云南省,532600.0,1.232777778,0.137777778
522356,2022.0,上海,上海市,310000.0,新乡,河南省,410700.0,36.35388889,3.362222222
522357,2022.0,上海,上海市,310000.0,新余,江西省,360500.0,7.205833333,0.980833333
522359,2022.0,上海,上海市,310000.0,日照,山东省,371100.0,38.96611111,5.831944444
522360,2022.0,上海,上海市,310000.0,昆明,云南省,530100.0,66.63194444,2.544722222
522361,2022.0,上海,上海市,310000.0,昭通,云南省,530600.0,8.513888889,0.752222222
522362,2022.0,上海,上海市,310000.0,晋中,山西省,140700.0,4.888888889,0.391388889
522363,2022.0,上海,上海市,310000.0,晋城,山西省,140500.0,0.559444444,0.056666667
522364,2022.0,上海,上海市,310000.0,普洱,云南省,530800.0,0.065,0.006944444
522365,2022.0,上海,上海市,310000.0,景德镇,江西省,360200.0,39.67916667,4.846111111
522366,2022.0,上海,上海市,310000.0,曲靖,云南省,530300.0,3.614444444,0.301666667
522367,2022.0,上海,上海市,310000.0,朔州,山西省,140600.0,0.063888889,0.006666667
522368,2022.0,上海,上海市,310000.0,朝阳,辽宁省,211300.0,0.358333333,0.048611111
522369,2022.0,上海,上海市,310000.0,来宾,广西壮族自治区,451300.0,0.078888889,0.013055556
522371,2022.0,上海,上海市,310000.0,枣庄,山东省,370400.0,52.09527778,6.588888889
522372,2022.0,上海,上海市,310000.0,柳州,广西壮族自治区,450200.0,4.978888889,0.3875
522373,2022.0,上海,上海市,310000.0,株洲,湖南省,430200.0,16.57611111,1.980277778
522374,2022.0,上海,上海市,310000.0,桂林,广西壮族自治区,450300.0,11.54166667,0.518611111
522375,2022.0,上海,上海市,310000.0,梅州,广东省,441400.0,0.933888889,0.122777778
522376,2022.0,上海,上海市,310000.0,梧州,广西壮族自治区,450400.0,0.023333333,0.003333333
522377,2022.0,上海,上海市,310000.0,楚雄彝族,云南省,532300.0,0.303333333,0.032222222
522378,2022.0,上海,上海市,310000.0,榆林,陕西省,610800.0,0.1225,0.018333333
522379,2022.0,上海,上海市,310000.0,武汉,湖北省,420100.0,207.405,19.47027778
522380,2022.0,上海,上海市,310000.0,毕节,贵州省,520500.0,14.30138889,1.274166667
522381,2022.0,上海,上海市,310000.0,永州,湖南省,431100.0,5.179722222,0.536388889
522382,2022.0,上海,上海市,310000.0,汉中,陕西省,610700.0,6.796666667,0.518333333
522383,2022.0,上海,上海市,310000.0,汕头,广东省,440500.0,15.72888889,0.904444444
522384,2022.0,上海,上海市,310000.0,汕尾,广东省,441500.0,0.569444444,0.0825
522385,2022.0,上海,上海市,310000.0,江门,广东省,440700.0,2.030555556,0.159166667
522387,2022.0,上海,上海市,310000.0,沈阳,辽宁省,210100.0,50.92055556,3.696944444
522388,2022.0,上海,上海市,310000.0,沧州,河北省,130900.0,22.62194444,2.901388889
522389,2022.0,上海,上海市,310000.0,河池,广西壮族自治区,451200.0,0.383888889,0.044166667
522390,2022.0,上海,上海市,310000.0,河源,广东省,441600.0,2.143611111,0.359166667
522391,2022.0,上海,上海市,310000.0,泉州,福建省,350500.0,55.16333333,4.660277778
522392,2022.0,上海,上海市,310000.0,泰安,山东省,370900.0,34.7725,2.9025
522394,2022.0,上海,上海市,310000.0,泸州,四川省,510500.0,5.631944444,0.516388889
522395,2022.0,上海,上海市,310000.0,洛阳,河南省,410300.0,61.91666667,3.338888889
522396,2022.0,上海,上海市,310000.0,济南,山东省,370100.0,94.07944444,10.36611111
522397,2022.0,上海,上海市,310000.0,济宁,山东省,370800.0,59.98694444,7.061388889
522398,2022.0,上海,上海市,310000.0,济源,河南省,419001.0,0.123888889,0.014166667
522399,2022.0,上海,上海市,310000.0,海口,海南省,460100.0,13.80138889,0.394722222
522400,2022.0,上海,上海市,310000.0,淄博,山东省,370300.0,26.3375,3.5325
522401,2022.0,上海,上海市,310000.0,淮北,安徽省,340600.0,53.56583333,7.473888889
522402,2022.0,上海,上海市,310000.0,淮南,安徽省,340400.0,207.1233333,31.42916667
522403,2022.0,上海,上海市,310000.0,淮安,江苏省,320800.0,199.1438889,38.70166667
522404,2022.0,上海,上海市,310000.0,深圳,广东省,440300.0,144.2255556,5.954444444
522405,2022.0,上海,上海市,310000.0,清远,广东省,441800.0,2.157777778,0.243611111
522407,2022.0,上海,上海市,310000.0,渭南,陕西省,610500.0,13.41416667,0.913333333
522409,2022.0,上海,上海市,310000.0,湘潭,湖南省,430300.0,8.690277778,1.02
522410,2022.0,上海,上海市,310000.0,湘西土家族苗族,湖南省,433100.0,4.063055556,0.334166667
522411,2022.0,上海,上海市,310000.0,湛江,广东省,440800.0,7.353055556,0.403611111
522413,2022.0,上海,上海市,310000.0,滨州,山东省,371600.0,16.9625,2.596666667
522414,2022.0,上海,上海市,310000.0,漯河,河南省,411100.0,23.99583333,3.027777778
522415,2022.0,上海,上海市,310000.0,漳州,福建省,350600.0,31.84138889,2.155833333
522416,2022.0,上海,上海市,310000.0,潍坊,山东省,370700.0,56.31833333,8.687777778
522417,2022.0,上海,上海市,310000.0,潜江,湖北省,429005.0,1.197777778,0.145555556
522418,2022.0,上海,上海市,310000.0,潮州,广东省,445100.0,0.618611111,0.060555556
522419,2022.0,上海,上海市,310000.0,濮阳,河南省,410900.0,31.26611111,2.932777778
522420,2022.0,上海,上海市,310000.0,烟台,山东省,370600.0,68.85305556,8.688333333
522421,2022.0,上海,上海市,310000.0,焦作,河南省,410800.0,15.56861111,1.243055556
522422,2022.0,上海,上海市,310000.0,牡丹江,黑龙江省,231000.0,0.296666667,0.019444444
522423,2022.0,上海,上海市,310000.0,玉林,广西壮族自治区,450900.0,0.301111111,0.030277778
522424,2022.0,上海,上海市,310000.0,玉溪,云南省,530400.0,0.019444444,0.003611111
522425,2022.0,上海,上海市,310000.0,珠海,广东省,440400.0,11.63972222,0.441388889
522426,2022.0,上海,上海市,310000.0,甘孜藏族,四川省,513300.0,2.963611111,0.009444444
522427,2022.0,上海,上海市,310000.0,白银,甘肃省,620400.0,0.108055556,0.009444444
522428,2022.0,上海,上海市,310000.0,益阳,湖南省,430900.0,6.809444444,0.775555556
522430,2022.0,上海,上海市,310000.0,盘锦,辽宁省,211100.0,0.474166667,0.088888889
522431,2022.0,上海,上海市,310000.0,眉山,四川省,511400.0,1.647222222,0.192222222
522432,2022.0,上海,上海市,310000.0,石家庄,河北省,130100.0,44.47611111,3.719444444
522433,2022.0,上海,上海市,310000.0,福州,福建省,350100.0,103.5027778,10.05388889
522434,2022.0,上海,上海市,310000.0,秦皇岛,河北省,130300.0,10.96361111,0.731666667
522435,2022.0,上海,上海市,310000.0,红河哈尼族彝族,云南省,532500.0,2.343333333,0.191111111
522437,2022.0,上海,上海市,310000.0,绥化,黑龙江省,231200.0,0.480833333,0.046666667
522438,2022.0,上海,上海市,310000.0,绵阳,四川省,510700.0,14.98666667,1.229166667
522439,2022.0,上海,上海市,310000.0,聊城,山东省,371500.0,27.8325,3.234166667
522440,2022.0,上海,上海市,310000.0,肇庆,广东省,441200.0,0.953888889,0.109166667
522441,2022.0,上海,上海市,310000.0,自贡,四川省,510300.0,2.283611111,0.231944444
522445,2022.0,上海,上海市,310000.0,茂名,广东省,440900.0,0.571666667,0.060833333
522446,2022.0,上海,上海市,310000.0,荆州,湖北省,421000.0,32.09444444,2.99
522447,2022.0,上海,上海市,310000.0,荆门,湖北省,420800.0,17.29805556,1.933611111
522448,2022.0,上海,上海市,310000.0,莆田,福建省,350300.0,18.88638889,2.051388889
522449,2022.0,上海,上海市,310000.0,菏泽,山东省,371700.0,108.6569444,13.23
522450,2022.0,上海,上海市,310000.0,萍乡,江西省,360300.0,16.98361111,1.353888889
522451,2022.0,上海,上海市,310000.0,营口,辽宁省,210800.0,0.356111111,0.048611111
522452,2022.0,上海,上海市,310000.0,葫芦岛,辽宁省,211400.0,0.945555556,0.104166667
522453,2022.0,上海,上海市,310000.0,蚌埠,安徽省,340300.0,155.5927778,23.19361111
522454,2022.0,上海,上海市,310000.0,衡水,河北省,131100.0,8.734444444,1.041388889
522455,2022.0,上海,上海市,310000.0,衡阳,湖南省,430400.0,14.65111111,1.256944444
522456,2022.0,上海,上海市,310000.0,衢州,浙江省,330800.0,95.21944444,22.44527778
522457,2022.0,上海,上海市,310000.0,襄阳,湖北省,420600.0,35.9625,2.975833333
522458,2022.0,上海,上海市,310000.0,西宁,青海省,630100.0,0.292777778,0.012222222
522459,2022.0,上海,上海市,310000.0,西安,陕西省,610100.0,113.1091667,5.7475
522460,2022.0,上海,上海市,310000.0,许昌,河南省,411000.0,36.20361111,3.444722222
522461,2022.0,上海,上海市,310000.0,贵港,广西壮族自治区,450800.0,0.16,0.017222222
522462,2022.0,上海,上海市,310000.0,贵阳,贵州省,520100.0,49.11638889,2.048055556
522463,2022.0,上海,上海市,310000.0,贺州,广西壮族自治区,451100.0,0.098611111,0.013888889
522464,2022.0,上海,上海市,310000.0,资阳,四川省,512000.0,2.548055556,0.295
522465,2022.0,上海,上海市,310000.0,赣州,江西省,360700.0,52.32833333,4.755
522466,2022.0,上海,上海市,310000.0,赤峰,内蒙古自治区,150400.0,0.801111111,0.072777778
522467,2022.0,上海,上海市,310000.0,达州,四川省,511700.0,19.87888889,1.917222222
522468,2022.0,上海,上海市,310000.0,运城,山西省,140800.0,23.56138889,1.742777778
522469,2022.0,上海,上海市,310000.0,连云港,江苏省,320700.0,153.0933333,30.88861111
522470,2022.0,上海,上海市,310000.0,通化,吉林省,220500.0,0.153611111,0.0125
522471,2022.0,上海,上海市,310000.0,遂宁,四川省,510900.0,7.04,0.820277778
522472,2022.0,上海,上海市,310000.0,遵义,贵州省,520300.0,32.32666667,2.665
522473,2022.0,上海,上海市,310000.0,邢台,河北省,130500.0,17.84944444,2.187222222
522474,2022.0,上海,上海市,310000.0,邯郸,河北省,130400.0,29.17388889,3.0475
522475,2022.0,上海,上海市,310000.0,邵阳,湖南省,430500.0,11.12083333,1.050833333
522476,2022.0,上海,上海市,310000.0,郑州,河南省,410100.0,139.3955556,11.45722222
522477,2022.0,上海,上海市,310000.0,郴州,湖南省,431000.0,3.785555556,0.361388889
522478,2022.0,上海,上海市,310000.0,鄂尔多斯,内蒙古自治区,150600.0,0.186388889,0.017222222
522479,2022.0,上海,上海市,310000.0,鄂州,湖北省,420700.0,7.62,1.306944444
522480,2022.0,上海,上海市,310000.0,重庆,重庆市,500000.0,223.5227778,16.46194444
522482,2022.0,上海,上海市,310000.0,钦州,广西壮族自治区,450700.0,0.018333333,0.002777778
522483,2022.0,上海,上海市,310000.0,铁岭,辽宁省,211200.0,0.100277778,0.013333333
522484,2022.0,上海,上海市,310000.0,铜仁,贵州省,520600.0,12.48916667,1.206666667
522486,2022.0,上海,上海市,310000.0,银川,宁夏回族自治区,640100.0,1.431111111,0.065833333
522487,2022.0,上海,上海市,310000.0,锦州,辽宁省,210700.0,1.005277778,0.112222222
522489,2022.0,上海,上海市,310000.0,长春,吉林省,220100.0,34.17666667,1.828333333
522490,2022.0,上海,上海市,310000.0,长沙,湖南省,430100.0,130.9811111,8.681666667
522491,2022.0,上海,上海市,310000.0,长治,山西省,140400.0,3.332222222,0.288611111
522492,2022.0,上海,上海市,310000.0,阜新,辽宁省,210900.0,0.064444444,0.009166667
522493,2022.0,上海,上海市,310000.0,阜阳,安徽省,341200.0,292.5841667,38.12666667
522494,2022.0,上海,上海市,310000.0,阳江,广东省,441700.0,0.021388889,0.002777778
522495,2022.0,上海,上海市,310000.0,阳泉,山西省,140300.0,0.214166667,0.025833333
522496,2022.0,上海,上海市,310000.0,陇南,甘肃省,621200.0,6.943611111,0.637222222
522497,2022.0,上海,上海市,310000.0,随州,湖北省,421300.0,11.28361111,1.339444444
522498,2022.0,上海,上海市,310000.0,雅安,四川省,511800.0,0.063611111,0.006388889
522499,2022.0,上海,上海市,310000.0,青岛,山东省,370200.0,158.0058333,16.57222222
522500,2022.0,上海,上海市,310000.0,鞍山,辽宁省,210300.0,0.378888889,0.040277778
522501,2022.0,上海,上海市,310000.0,韶关,广东省,440200.0,1.200555556,0.140833333
522503,2022.0,上海,上海市,310000.0,驻马店,河南省,411700.0,108.68,11.98833333
522504,2022.0,上海,上海市,310000.0,鹤壁,河南省,410600.0,4.848333333,0.545833333
522505,2022.0,上海,上海市,310000.0,鹰潭,江西省,360600.0,24.04083333,4.699722222
522506,2022.0,上海,上海市,310000.0,黄冈,湖北省,421100.0,92.35194444,11.49194444
522507,2022.0,上海,上海市,310000.0,黄山,安徽省,341000.0,162.3538889,13.22222222
522508,2022.0,上海,上海市,310000.0,黄石,湖北省,420200.0,19.17888889,2.289722222
522509,2022.0,上海,上海市,310000.0,黔东南苗族侗族,贵州省,522600.0,10.93777778,1.006666667
522510,2022.0,上海,上海市,310000.0,黔南布依族苗族,贵州省,522700.0,11.59333333,1.143888889
522511,2022.0,上海,上海市,310000.0,黔西南布依族苗族,贵州省,522300.0,1.800277778,0.17
522512,2022.0,上海,上海市,310000.0,齐齐哈尔,黑龙江省,230200.0,0.879722222,0.068888889
522513,2022.0,上海,上海市,310000.0,龙岩,福建省,350800.0,5.826388889,0.614166667
528340,2022.0,北京,北京市,110000.0,七台河,黑龙江省,230900.0,0.508055556,0.059166667
528341,2022.0,北京,北京市,110000.0,三亚,海南省,460200.0,71.05027778,1.139166667
528342,2022.0,北京,北京市,110000.0,三明,福建省,350400.0,0.133333333,0.018611111
528343,2022.0,北京,北京市,110000.0,三门峡,河南省,411200.0,6.233333333,0.578333333
528344,2022.0,北京,北京市,110000.0,上海,上海市,310000.0,264.8822222,8.897222222
528345,2022.0,北京,北京市,110000.0,上饶,江西省,361100.0,2.868333333,0.215
528346,2022.0,北京,北京市,110000.0,东莞,广东省,441900.0,29.99472222,1.365
528347,2022.0,北京,北京市,110000.0,东营,山东省,370500.0,46.00472222,9.477222222
528348,2022.0,北京,北京市,110000.0,中卫,宁夏回族自治区,640500.0,0.3475,0.022222222
528349,2022.0,北京,北京市,110000.0,中山,广东省,442000.0,0.276944444,0.025555556
528350,2022.0,北京,北京市,110000.0,临夏回族,甘肃省,622900.0,0.028055556,0.006666667
528351,2022.0,北京,北京市,110000.0,临汾,山西省,141000.0,72.50027778,7.480833333
528352,2022.0,北京,北京市,110000.0,临沂,山东省,371300.0,79.60583333,11.04083333
528353,2022.0,北京,北京市,110000.0,丹东,辽宁省,210600.0,24.38166667,2.261111111
528354,2022.0,北京,北京市,110000.0,丽水,浙江省,331100.0,0.169444444,0.020833333
528355,2022.0,北京,北京市,110000.0,丽江,云南省,530700.0,0.223611111,0.006666667
528356,2022.0,北京,北京市,110000.0,乌兰察布,内蒙古自治区,150900.0,102.7272222,17.10222222
528357,2022.0,北京,北京市,110000.0,乌海,内蒙古自治区,150300.0,4.846666667,0.559444444
528358,2022.0,北京,北京市,110000.0,乌鲁木齐,新疆维吾尔自治区,650100.0,54.1475,1.748333333
528359,2022.0,北京,北京市,110000.0,乐山,四川省,511100.0,0.408611111,0.030833333
528360,2022.0,北京,北京市,110000.0,九江,江西省,360400.0,10.77666667,0.931388889
528361,2022.0,北京,北京市,110000.0,亳州,安徽省,341600.0,18.30416667,2.673611111
528362,2022.0,北京,北京市,110000.0,仙桃,湖北省,429004.0,0.493055556,0.086944444
528363,2022.0,北京,北京市,110000.0,伊春,黑龙江省,230700.0,2.413888889,0.171111111
528364,2022.0,北京,北京市,110000.0,伊犁哈萨克,新疆维吾尔自治区,654000.0,2.394444444,0.038055556
528365,2022.0,北京,北京市,110000.0,佛山,广东省,440600.0,17.08527778,0.824722222
528366,2022.0,北京,北京市,110000.0,佳木斯,黑龙江省,230800.0,12.14583333,0.655
528368,2022.0,北京,北京市,110000.0,保山,云南省,530500.0,0.026388889,0.002777778
528369,2022.0,北京,北京市,110000.0,信阳,河南省,411500.0,81.27972222,11.74583333
528370,2022.0,北京,北京市,110000.0,六安,安徽省,341500.0,12.93138889,1.534166667
528371,2022.0,北京,北京市,110000.0,兰州,甘肃省,620100.0,33.78555556,1.608055556
528372,2022.0,北京,北京市,110000.0,兴安盟,内蒙古自治区,152200.0,36.23722222,2.284722222
528373,2022.0,北京,北京市,110000.0,内江,四川省,511000.0,0.066666667,0.009722222
528374,2022.0,北京,北京市,110000.0,凉山彝族,四川省,513400.0,0.105833333,0.008611111
528375,2022.0,北京,北京市,110000.0,包头,内蒙古自治区,150200.0,50.88055556,8.1575
528376,2022.0,北京,北京市,110000.0,北海,广西壮族自治区,450500.0,1.302222222,0.045277778
528377,2022.0,北京,北京市,110000.0,十堰,湖北省,420300.0,12.22444444,1.1125
528378,2022.0,北京,北京市,110000.0,南京,江苏省,320100.0,105.0272222,4.8525
528379,2022.0,北京,北京市,110000.0,南充,四川省,511300.0,9.608333333,0.992222222
528380,2022.0,北京,北京市,110000.0,南宁,广西壮族自治区,450100.0,12.9275,0.566111111
528381,2022.0,北京,北京市,110000.0,南平,福建省,350700.0,0.506666667,0.051388889
528382,2022.0,北京,北京市,110000.0,南昌,江西省,360100.0,39.85055556,2.378333333
528383,2022.0,北京,北京市,110000.0,南通,江苏省,320600.0,35.1175,3.113611111
528384,2022.0,北京,北京市,110000.0,南阳,河南省,411300.0,56.58861111,5.626666667
528385,2022.0,北京,北京市,110000.0,厦门,福建省,350200.0,23.63138889,0.726944444
528386,2022.0,北京,北京市,110000.0,双鸭山,黑龙江省,230500.0,1.881944444,0.174722222
528387,2022.0,北京,北京市,110000.0,台州,浙江省,331000.0,10.48777778,0.67
528388,2022.0,北京,北京市,110000.0,合肥,安徽省,340100.0,78.05527778,5.348611111
528389,2022.0,北京,北京市,110000.0,吉安,江西省,360800.0,1.345555556,0.16
528390,2022.0,北京,北京市,110000.0,吉林,吉林省,220200.0,31.70333333,2.585
528391,2022.0,北京,北京市,110000.0,吐鲁番,新疆维吾尔自治区,650400.0,0.01,0.003055556
528392,2022.0,北京,北京市,110000.0,吕梁,山西省,141100.0,35.29416667,4.2875
528393,2022.0,北京,北京市,110000.0,吴忠,宁夏回族自治区,640300.0,0.394722222,0.06
528394,2022.0,北京,北京市,110000.0,周口,河南省,411600.0,95.06777778,14.44527778
528395,2022.0,北京,北京市,110000.0,呼伦贝尔,内蒙古自治区,150700.0,67.07944444,1.8
528396,2022.0,北京,北京市,110000.0,呼和浩特,内蒙古自治区,150100.0,105.9458333,16.80277778
528397,2022.0,北京,北京市,110000.0,咸宁,湖北省,421200.0,1.536111111,0.253055556
528398,2022.0,北京,北京市,110000.0,咸阳,陕西省,610400.0,18.89333333,1.360277778
528399,2022.0,北京,北京市,110000.0,哈密,新疆维吾尔自治区,650500.0,1.806111111,0.121388889
528400,2022.0,北京,北京市,110000.0,哈尔滨,黑龙江省,230100.0,130.7394444,10.55972222
528402,2022.0,北京,北京市,110000.0,商丘,河南省,411400.0,55.49333333,7.813888889
528403,2022.0,北京,北京市,110000.0,商洛,陕西省,611000.0,0.482222222,0.058333333
528404,2022.0,北京,北京市,110000.0,喀什,新疆维吾尔自治区,653100.0,0.322777778,0.009166667
528405,2022.0,北京,北京市,110000.0,嘉兴,浙江省,330400.0,23.92472222,1.261388889
528406,2022.0,北京,北京市,110000.0,四平,吉林省,220300.0,16.815,2.366111111
528407,2022.0,北京,北京市,110000.0,固原,宁夏回族自治区,640400.0,0.058055556,0.009166667
528408,2022.0,北京,北京市,110000.0,大兴安岭,黑龙江省,232700.0,2.381388889,0.068055556
528409,2022.0,北京,北京市,110000.0,大同,山西省,140200.0,126.2625,22.39111111
528410,2022.0,北京,北京市,110000.0,大庆,黑龙江省,230600.0,22.14944444,2.755
528411,2022.0,北京,北京市,110000.0,大理白族,云南省,532900.0,1.711111111,0.040833333
528412,2022.0,北京,北京市,110000.0,大连,辽宁省,210200.0,98.61833333,7.323333333
528413,2022.0,北京,北京市,110000.0,天水,甘肃省,620500.0,5.509722222,0.381388889
528415,2022.0,北京,北京市,110000.0,天门,湖北省,429006.0,0.498888889,0.079166667
528416,2022.0,北京,北京市,110000.0,太原,山西省,140100.0,130.7086111,15.07416667
528417,2022.0,北京,北京市,110000.0,威海,山东省,371000.0,106.1452778,6.185277778
528418,2022.0,北京,北京市,110000.0,娄底,湖南省,431300.0,0.581388889,0.083333333
528419,2022.0,北京,北京市,110000.0,孝感,湖北省,420900.0,13.44333333,1.636666667
528420,2022.0,北京,北京市,110000.0,宁德,福建省,350900.0,0.272222222,0.036111111
528421,2022.0,北京,北京市,110000.0,宁波,浙江省,330200.0,40.25833333,1.733055556
528422,2022.0,北京,北京市,110000.0,安庆,安徽省,340800.0,21.56833333,3.046388889
528423,2022.0,北京,北京市,110000.0,安康,陕西省,610900.0,4.610833333,0.481111111
528425,2022.0,北京,北京市,110000.0,定西,甘肃省,621100.0,2.100277778,0.254166667
528426,2022.0,北京,北京市,110000.0,宜宾,四川省,511500.0,1.5975,0.142222222
528427,2022.0,北京,北京市,110000.0,宜昌,湖北省,420500.0,8.261944444,0.574444444
528428,2022.0,北京,北京市,110000.0,宜春,江西省,360900.0,1.740277778,0.204722222
528429,2022.0,北京,北京市,110000.0,宝鸡,陕西省,610300.0,7.356944444,0.506666667
528430,2022.0,北京,北京市,110000.0,宣城,安徽省,341800.0,0.946944444,0.119722222
528431,2022.0,北京,北京市,110000.0,宿州,安徽省,341300.0,21.81333333,2.374166667
528432,2022.0,北京,北京市,110000.0,宿迁,江苏省,321300.0,16.97222222,1.950277778
528433,2022.0,北京,北京市,110000.0,岳阳,湖南省,430600.0,4.249444444,0.406944444
528434,2022.0,北京,北京市,110000.0,巴中,四川省,511900.0,15.0775,2.2625
528435,2022.0,北京,北京市,110000.0,巴彦淖尔,内蒙古自治区,150800.0,19.5175,2.060833333
528436,2022.0,北京,北京市,110000.0,巴音郭楞蒙古,新疆维吾尔自治区,652800.0,0.123333333,0.005555556
528437,2022.0,北京,北京市,110000.0,常州,江苏省,320400.0,27.52194444,1.742777778
528438,2022.0,北京,北京市,110000.0,常德,湖南省,430700.0,4.906388889,0.478611111
528439,2022.0,北京,北京市,110000.0,平凉,甘肃省,620800.0,3.098055556,0.31
528440,2022.0,北京,北京市,110000.0,平顶山,河南省,410400.0,21.04666667,2.064722222
528441,2022.0,北京,北京市,110000.0,广元,四川省,510800.0,7.057222222,0.835555556
528442,2022.0,北京,北京市,110000.0,广安,四川省,511600.0,0.386944444,0.051666667
528443,2022.0,北京,北京市,110000.0,广州,广东省,440100.0,121.5394444,3.728055556
528444,2022.0,北京,北京市,110000.0,庆阳,甘肃省,621000.0,12.46805556,1.3575
528446,2022.0,北京,北京市,110000.0,延安,陕西省,610600.0,8.607222222,0.488055556
528447,2022.0,北京,北京市,110000.0,延边朝鲜族,吉林省,222400.0,22.39055556,0.649444444
528448,2022.0,北京,北京市,110000.0,开封,河南省,410200.0,37.33583333,4.549444444
528450,2022.0,北京,北京市,110000.0,张家界,湖南省,430800.0,1.176111111,0.041111111
528451,2022.0,北京,北京市,110000.0,张掖,甘肃省,620700.0,0.036666667,0.006388889
528452,2022.0,北京,北京市,110000.0,徐州,江苏省,320300.0,53.45277778,5.888888889
528453,2022.0,北京,北京市,110000.0,德州,山东省,371400.0,151.9719444,38.85638889
528454,2022.0,北京,北京市,110000.0,德阳,四川省,510600.0,0.4675,0.046111111
528455,2022.0,北京,北京市,110000.0,忻州,山西省,140900.0,152.0513889,15.97388889
528456,2022.0,北京,北京市,110000.0,怀化,湖南省,431200.0,0.3425,0.036111111
528457,2022.0,北京,北京市,110000.0,恩施土家族苗族,湖北省,422800.0,3.633333333,0.210555556
528458,2022.0,北京,北京市,110000.0,惠州,广东省,441300.0,2.8,0.1475
528459,2022.0,北京,北京市,110000.0,成都,四川省,510100.0,170.9097222,5.310833333
